,title,author,cover_image,publisher,cover_price,page_count,book_type,book_format,publication_date
167,Red Claw,Philip Palmer,http://ecx.images-amazon.com/images/I/51Nekv5R7zL.jpg,Orbit (US),$8.99,,NOVEL,ebook,2009-09-30
168,Soulless,Gail Carriger,http://www.isfdb.org/wiki/images/9/9b/SLLSSBMRHP2009.jpg,Orbit (US),$7.99,373,NOVEL,pb,2009-10-01
169,The Night Angel Trilogy,Brent Weeks,http://ecx.images-amazon.com/images/I/51wX3Cvs-YL.jpg,Orbit (US),$27.00,2064,OMNIBUS,pb,2009-10-01
170,Orcs: Army of Shadows,Stan Nicholls,http://ecx.images-amazon.com/images/I/51zG6InBNLL.jpg,Orbit (US),$9.99,,NOVEL,ebook,2009-10-06
171,Bite Marks,Jennifer Rardin,http://ecx.images-amazon.com/images/I/51wTd8BvSRL.jpg,Orbit (US),$9.99,,NOVEL,ebook,2009-10-14
172,The Dwarves,Markus Heitz,http://ecx.images-amazon.com/images/I/51MaOLGwMzL.jpg,Orbit (US),$9.99,,NOVEL,ebook,2009-10-14
173,Tempest Rising,Nicole Peeler,http://ecx.images-amazon.com/images/I/51l7GaJCF9L.jpg,Orbit (US),$6.99,,NOVEL,ebook,2009-10-14
174,Army of Shadows,Stan Nicholls,http://ecx.images-amazon.com/images/I/51Nbi2YHGDL.jpg,Orbit (US),$14.99,320,NOVEL,tp,2009-10-21
175,Full Circle,Pamela Freeman,http://ecx.images-amazon.com/images/I/51FzhjVh6kL.jpg,Orbit (US),$8.99,,NOVEL,ebook,2009-10-23
176,The Sad Tale of the Brothers Grossbart,Jesse Bullington,http://ecx.images-amazon.com/images/I/61%2BgRI-BFiL.jpg,Orbit (US),$9.99,,NOVEL,ebook,2009-10-27
177,Bite Marks,Jennifer Rardin,http://ecx.images-amazon.com/images/I/51LmlTpgtCL.jpg,Orbit,£9.99,336,NOVEL,tp,2010-04-00
178,Tempest Rising,Nicole Peeler,http://ecx.images-amazon.com/images/I/518GTCv9UfL.jpg,Orbit (US),$7.99,359,NOVEL,pb,2009-11-00
179,Red Claw,Philip Palmer,http://ecx.images-amazon.com/images/I/51qYtbSSkFL.jpg,Orbit (US),$12.99,464,NOVEL,tp,2009-11-00
180,Flesh Circus,Lilith Saintcrow,http://ecx.images-amazon.com/images/I/51QCanaLOML.jpg,Orbit (US),$4.99,,NOVEL,ebook,2009-11-10
181,Consider Phlebas,Iain M. Banks,http://ecx.images-amazon.com/images/I/518QAQiK0SL.jpg,Orbit (US),$9.99,,NOVEL,ebook,2009-11-11
182,Full Circle,Pamela Freeman,http://ecx.images-amazon.com/images/I/512aoPQ3HdL.jpg,Orbit (US),$12.99,400,NOVEL,tp,2009-11-12
183,Beyond the Wall of Time,Russell Kirkpatrick,http://ecx.images-amazon.com/images/I/51mWp28SFiL.jpg,Orbit (US),$6.99,,NOVEL,ebook,2009-11-12
184,The Sad Tale of the Brothers Grossbart,Jesse Bullington,http://ecx.images-amazon.com/images/I/61XB0OEuEnL.jpg,Orbit (US),$14.99,435,NOVEL,tp,2009-11-16
185,Flesh Circus,Lilith Saintcrow,http://www.isfdb.org/wiki/images/8/82/FLSHCRCSZQ2009.jpg,Orbit (US),$7.99,322,NOVEL,pb,2009-12-00
186,Beyond the Wall of Time,Russell Kirkpatrick,http://ecx.images-amazon.com/images/I/51LF2IV2yoL.jpg,Orbit (US),$7.99,682,NOVEL,pb,2009-12-00
187,Black Ships,Jo Graham,http://ecx.images-amazon.com/images/I/51V2sdwBLSL.jpg,Orbit (US),$7.99,455,NOVEL,pb,2009-12-01
188,The Digital Plague,Jeff Somers,http://ecx.images-amazon.com/images/I/51UBa2AOu3L.jpg,Orbit (US),$7.99,390,NOVEL,pb,2009-12-01
189,The Player of Games,Iain M. Banks,http://ecx.images-amazon.com/images/I/51xmnNnXhfL.jpg,Orbit (US),$9.99,,NOVEL,ebook,2009-12-01
190,Mr. Shivers,Robert Jackson Bennett,http://ecx.images-amazon.com/images/I/51ErlnFjDNL.jpg,Orbit (US),$6.99,,NOVEL,ebook,2009-12-02
191,The Hundred Thousand Kingdoms,N. K. Jemisin,http://ecx.images-amazon.com/images/I/51vle-qLYeL.jpg,Orbit (US),$6.99,,NOVEL,ebook,2009-12-02
192,Fallen Dragon,Peter F. Hamilton,http://ecx.images-amazon.com/images/I/510vdyx5XpL.jpg,Orbit (US),$14.99,818,NOVEL,tp,2009-12-14
193,Lord of the Changing Winds,Rachel Neumeier,http://ecx.images-amazon.com/images/I/51t2sgSEpqL.jpg,Orbit (US),$7.99,367,NOVEL,pb,2010-05-00
194,This Is Not a Game,Walter Jon Williams,http://www.isfdb.org/wiki/images/d/d7/THSSNTGMMM2010.jpg,Orbit (US),$7.99,483,NOVEL,pb,2010-01-00
195,Mr. Shivers,Robert Jackson Bennett,http://ecx.images-amazon.com/images/I/51NWzyOQicL.jpg,Orbit (US),$19.99,336,NOVEL,hc,2010-01-00
196,Hand of Isis,Jo Graham,http://ecx.images-amazon.com/images/I/51au-3xj5BL.jpg,Orbit (US),$7.99,656,NOVEL,pb,2010-01-01
197,Fall of Thanes,Brian Ruckley,http://ecx.images-amazon.com/images/I/51Saq%2B3p1zL.jpg,Orbit (US),$7.99,592,NOVEL,pb,2010-02-00
198,A Madness of Angels,Kate Griffin,http://ecx.images-amazon.com/images/I/51EQsNZwj4L.jpg,Orbit (US),$7.99,632,NOVEL,pb,2010-02-00
199,The Folding Knife,K. J. Parker,http://ecx.images-amazon.com/images/I/51XsjBt4s%2BL.jpg,Orbit (US),$14.99,442,NOVEL,tp,2010-02-00
200,Monster,A. Lee Martinez,http://ecx.images-amazon.com/images/I/51u967q-tFL.jpg,Orbit (US),$7.99,352,NOVEL,pb,2010-02-01
201,The Folding Knife,K. J. Parker,http://ecx.images-amazon.com/images/I/51AieZ67JgL.jpg,Orbit (US),$9.99,,NOVEL,ebook,2010-02-10
202,The Last Stormlord,Glenda Larke,http://ecx.images-amazon.com/images/I/51Y-RHTCnVL.jpg,Orbit (US),$6.99,,NOVEL,ebook,2010-02-16
203,The Hundred Thousand Kingdoms,N. K. Jemisin,http://ecx.images-amazon.com/images/I/51LcM594U6L.jpg,Orbit (US),$13.99,427,NOVEL,tp,2010-02-25
204,"The Midnight Mayor: or, the Inauguration of Matthew Swift",Kate Griffin,http://ecx.images-amazon.com/images/I/510nrlFF93L.jpg,Orbit (US),$19.99,467,NOVEL,hc,2010-03-00
205,The War of the Dwarves,Markus Heitz,https://images-na.ssl-images-amazon.com/images/I/81a1B3DAHwL.jpg,Orbit (US),$17.00,748,NOVEL,tp,2010-03-00
206,The Last Stormlord,Glenda Larke,http://ecx.images-amazon.com/images/I/519dk%2BUHwJL.jpg,Orbit (US),$7.99,674,NOVEL,pb,2010-03-01
207,Divine Misfortune,A. Lee Martinez,http://ecx.images-amazon.com/images/I/51BP9J2OWSL.jpg,Orbit (US),$6.99,,NOVEL,ebook,2010-03-02
208,The War of the Dwarves,Markus Heitz,http://ecx.images-amazon.com/images/I/51DV1Kg7S1L.jpg,Orbit (US),$9.99,,NOVEL,ebook,2010-03-04
209,"The Midnight Mayor: or, the Inauguration of Matthew Swift",Kate Griffin,http://ecx.images-amazon.com/images/I/51LmPxqRG8L.jpg,Orbit (US),$6.99,,NOVEL,ebook,2010-03-08
210,Divine Misfortune,A. Lee Martinez,http://ecx.images-amazon.com/images/I/41slz9PDmlL.jpg,Orbit (US),$19.99,320,NOVEL,hc,2010-03-26
211,The Gaslight Dogs,Karin Lowachee,http://ecx.images-amazon.com/images/I/51ZI17g724L.jpg,Orbit (US),$7.99,368,NOVEL,unknown,2010-03-30
212,The Mage in Black,Jaye Wells,http://ecx.images-amazon.com/images/I/51T%2BDa6elBL.jpg,Orbit (US),$7.99,352,NOVEL,pb,2010-03-30
213,The Magician's Apprentice,Trudi Canavan,http://ecx.images-amazon.com/images/I/51WsGDOCF2L.jpg,Orbit (US),$7.99,800,NOVEL,pb,2010-04-00
214,The Mage in Black,Jaye Wells,http://ecx.images-amazon.com/images/I/51XoRb1JleL.jpg,Orbit (US),$6.99,,NOVEL,ebook,2010-04-01
215,The Gaslight Dogs,Karin Lowachee,http://ecx.images-amazon.com/images/I/514Yg9GDq3L.jpg,Orbit (US),$6.99,,NOVEL,ebook,2010-04-01
216,Changeless,Gail Carriger,http://ecx.images-amazon.com/images/I/51GMmfp3ECL.jpg,Orbit (US),$6.99,,NOVEL,ebook,2010-04-02
217,The Poison Throne,Celine Kiernan,http://ecx.images-amazon.com/images/I/5111ETMCGrL.jpg,Orbit (US),$9.99,,NOVEL,ebook,2010-04-02
218,The Poison Throne,Celine Kiernan,http://ecx.images-amazon.com/images/I/51dO9qd2JlL.jpg,Orbit (US),$14.99,496,NOVEL,tp,2010-04-07
219,Lord of the Changing Winds,Rachel Neumeier,http://ecx.images-amazon.com/images/I/51z08EXbzJL.jpg,Orbit (US),$6.99,,NOVEL,ebook,2010-04-09
220,Feed,Mira Grant,http://ecx.images-amazon.com/images/I/51fsO16zUNL.jpg,Orbit (US),$7.99,,NOVEL,ebook,2010-04-10
221,The Ambassador's Mission,Trudi Canavan,http://ecx.images-amazon.com/images/I/51IQ-4kw%2BeL.jpg,Orbit (US),$6.99,,NOVEL,ebook,2010-04-29
222,Changeless,Gail Carriger,http://www.isfdb.org/wiki/images/a/a0/CHNGLSSPTJ2010.jpg,Orbit (US),$7.99,388,NOVEL,pb,2010-04-30
223,Lord of the Changing Winds,Rachel Neumeier,http://ecx.images-amazon.com/images/I/51t2sgSEpqL.jpg,Orbit (US),$7.99,367,NOVEL,pb,2010-05-00
224,Feed,Mira Grant,http://ecx.images-amazon.com/images/I/51XDEf1YYaL.jpg,Orbit (US),$9.99,571,NOVEL,pb,2010-05-00
225,The Edge of the World,Kevin J. Anderson,http://www.isfdb.org/wiki/images/1/19/THDGFTHWRL2010.jpg,Orbit (US),$7.99,661,NOVEL,pb,2010-05-00
226,Shadowrise,Tad Williams,http://ecx.images-amazon.com/images/I/41CJHTfNobL.jpg,Orbit (US),,592,NOVEL,tp,2010-05-06
227,Stealing Fire,Jo Graham,http://ecx.images-amazon.com/images/I/51B1H4tDjcL.jpg,Orbit (US),$9.99,,NOVEL,ebook,2010-05-07
228,Land of the Burning Sands,Rachel Neumeier,http://ecx.images-amazon.com/images/I/51VauZsrGUL.jpg,Orbit (US),$6.99,,NOVEL,ebook,2010-05-14
229,The Ambassador's Mission,Trudi Canavan,http://ecx.images-amazon.com/images/I/519Co9EVBNL.jpg,Orbit (US),$25.99,513,NOVEL,hc,2010-05-18
230,Stealing Fire,Jo Graham,http://ecx.images-amazon.com/images/I/512-GYWwacL.jpg,Orbit (US),$14.99,306,NOVEL,tp,2010-05-25
231,Blonde Bombshell,Tom Holt,http://ecx.images-amazon.com/images/I/51bhZ3LwcQL.jpg,Orbit (US),$9.99,,NOVEL,ebook,2010-05-28
232,Land of the Burning Sands,Rachel Neumeier,http://ecx.images-amazon.com/images/I/51FuyfwgYCL.jpg,Orbit (US),$7.99,453,NOVEL,pb,2010-06-00
233,The Map of All Things,Kevin J. Anderson,http://ecx.images-amazon.com/images/I/51OYlqrmACL.jpg,Orbit (US),$14.99,xix+591,NOVEL,tp,2010-06-00
234,Blonde Bombshell,Tom Holt,http://ecx.images-amazon.com/images/I/51O2FFHuPmL.jpg,Orbit (US),$13.99,378,NOVEL,tp,2010-06-00
235,The Map of All Things,Kevin J. Anderson,http://ecx.images-amazon.com/images/I/51eCi9b-tNL.jpg,Orbit (US),$6.99,,NOVEL,ebook,2010-06-00
236,Best Served Cold,Joe Abercrombie,http://ecx.images-amazon.com/images/I/510tAelXkBL.jpg,Orbit (US),$7.99,880,NOVEL,pb,2010-06-01
237,The Prodigal Mage,Karen Miller,http://ecx.images-amazon.com/images/I/51ZE6us7r4L.jpg,Orbit (US),$7.99,648,NOVEL,pb,2010-06-01
238,Tracking the Tempest,Nicole Peeler,http://ecx.images-amazon.com/images/I/519Y6ztMSXL.jpg,Orbit (US),$6.99,,NOVEL,ebook,2010-06-16
239,Wizard Squared,K. E. Mills,http://ecx.images-amazon.com/images/I/518Vg4OBzUL.jpg,Orbit (US),$6.99,,NOVEL,ebook,2010-06-16
240,The Crowded Shadows,Celine Kiernan,http://ecx.images-amazon.com/images/I/51D-LeOxbML.jpg,Orbit (US),$9.99,,NOVEL,ebook,2010-06-17
241,Tracking the Tempest,Nicole Peeler,http://ecx.images-amazon.com/images/I/517tI-nrvzL.jpg,Orbit (US),$7.99,358,NOVEL,pb,2010-07-00
242,Wizard Squared,K. E. Mills,http://ecx.images-amazon.com/images/I/51tgPHerUlL.jpg,Orbit (US),$7.99,529,NOVEL,pb,2010-07-01
243,The Eternal Prison,Jeff Somers,http://ecx.images-amazon.com/images/I/51Mrc3h1FNL.jpg,Orbit (US),$7.99,450,NOVEL,pb,2010-07-01
244,The Crowded Shadows,Celine Kiernan,http://ecx.images-amazon.com/images/I/51eqa7uIVaL.jpg,Orbit (US),$14.99,502,NOVEL,tp,2010-07-01
245,The Reluctant Mage,Karen Miller,http://ecx.images-amazon.com/images/I/51PQNLyRRjL.jpg,Orbit (US),$6.99,,NOVEL,ebook,2010-07-08
246,The Unit,Terry DeHart,http://ecx.images-amazon.com/images/I/51HpLSH-MFL.jpg,Orbit (US),$13.99,307,NOVEL,tp,2010-07-14
247,Death Most Definite,Trent Jamieson,http://ecx.images-amazon.com/images/I/51e8m3KQzmL.jpg,Orbit (US),$6.99,,NOVEL,ebook,2010-07-17
248,The Reluctant Mage,Karen Miller,http://ecx.images-amazon.com/images/I/51l4BxpHNTL.jpg,Orbit (US),$25.99,532,NOVEL,hc,2010-07-28
249,The Unit,Terry DeHart,http://ecx.images-amazon.com/images/I/51FQY1AwrdL.jpg,Orbit (US),$9.99,,NOVEL,ebook,2010-07-28
250,The Black Prism,Brent Weeks,http://ecx.images-amazon.com/images/I/51K3BnBah4L.jpg,Orbit (US),$25.99,629,NOVEL,hc,2010-08-00
251,Stormlord Rising,Glenda Larke,http://www.isfdb.org/wiki/images/e/e7/STRMLRDRSN2010.jpg,Orbit (US),$7.99,691,NOVEL,pb,2010-08-00
252,Stormlord Rising,Glenda Larke,http://ecx.images-amazon.com/images/I/51sAiLM9TGL.jpg,Orbit (US),$6.99,,NOVEL,ebook,2010-08-00
253,The Terminal State,Jeff Somers,http://ecx.images-amazon.com/images/I/51y-poTYYYL.jpg,Orbit (US),$7.99,353,NOVEL,pb,2010-08-01
254,Death Most Definite,Trent Jamieson,http://ecx.images-amazon.com/images/I/51cIUUdwH0L.jpg,Orbit (US),$7.99,339,NOVEL,pb,2010-08-01
255,The Black Prism,Brent Weeks,http://ecx.images-amazon.com/images/I/51JSbnGAlUL.jpg,Orbit (US),$6.99,,NOVEL,ebook,2010-08-25
256,The Terminal State,Jeff Somers,http://ecx.images-amazon.com/images/I/518d-uoumdL.jpg,Orbit (US),$6.99,,NOVEL,ebook,2010-08-31
257,Blameless,Gail Carriger,http://www.isfdb.org/wiki/images/4/4e/BLMLSSTHPR2010.jpg,Orbit (US),$7.99,374,NOVEL,pb,2010-09-00
258,Transition,Iain M. Banks,http://www.isfdb.org/wiki/images/4/43/TRNSTNGCPK2010.jpg,Orbit (US),$14.99,420,NOVEL,tp,2010-09-00
259,Mr. Shivers,Robert Jackson Bennett,http://ecx.images-amazon.com/images/I/51reboSoEKL.jpg,Orbit (US),$7.99,344,NOVEL,pb,2010-09-00
260,Married with Zombies,Jesse Petersen,http://ecx.images-amazon.com/images/I/512GTTAkGCL.jpg,Orbit (US),$7.99,259,NOVEL,pb,2010-09-01
261,Blameless,Gail Carriger,http://ecx.images-amazon.com/images/I/51df3vfItXL.jpg,Orbit (US),$6.99,,NOVEL,ebook,2010-09-01
262,Married with Zombies,Jesse Petersen,http://ecx.images-amazon.com/images/I/51j0Xp4DidL.jpg,Orbit (US),$6.99,,NOVEL,ebook,2010-09-01
263,Cold Magic,Kate Elliott,http://ecx.images-amazon.com/images/I/51FVp91ETPL.jpg,Orbit (US),$14.99,532,NOVEL,tp,2010-09-09
264,Cold Magic,Kate Elliott,http://ecx.images-amazon.com/images/I/51sOXnWa3NL.jpg,Orbit (US),$6.99,,NOVEL,ebook,2010-09-09
265,Surface Detail,Iain M. Banks,http://ecx.images-amazon.com/images/I/515Zy%2BFgQcL.jpg,Orbit (US),$25.99,627,NOVEL,hc,2010-10-00
266,Version 43,Philip Palmer,http://www.isfdb.org/wiki/images/f/fb/VRSNJDFTFJ2010.jpg,Orbit (US),$14.99,553,NOVEL,tp,2010-10-00
267,The Company Man,Robert Jackson Bennett,http://ecx.images-amazon.com/images/I/51jleTknp5L.jpg,Orbit (US),,464,NOVEL,hc,2010-10-00
268,The Hundred Thousand Kingdoms,N. K. Jemisin,http://ecx.images-amazon.com/images/I/51KqnayJavL.jpg,Orbit (US),$7.99,425,NOVEL,pb,2010-10-01
269,Bitten to Death,Jennifer Rardin,,Orbit (US),$7.99,320,NOVEL,unknown,2010-10-01
270,The Spirit Thief,Rachel Aaron,http://ecx.images-amazon.com/images/I/510EcoVvLvL.jpg,Orbit (US),$7.99,356,NOVEL,pb,2010-10-01
271,The Spirit Thief,Rachel Aaron,http://ecx.images-amazon.com/images/I/51FoprtULGL.jpg,Orbit (US),$6.99,,NOVEL,ebook,2010-10-01
272,The Rebel Prince,Celine Kiernan,http://ecx.images-amazon.com/images/I/51RyS1YQIpL.jpg,Orbit (US),$14.99,421,NOVEL,tp,2010-10-18
273,The Rebel Prince,Celine Kiernan,http://ecx.images-amazon.com/images/I/51DKMWRPxyL.jpg,Orbit (US),$9.99,,NOVEL,ebook,2010-10-18
274,Surface Detail,Iain M. Banks,http://ecx.images-amazon.com/images/I/51QXMwdDwbL.jpg,Orbit (US),$9.99,,NOVEL,ebook,2010-10-28
275,Version 43,Philip Palmer,http://ecx.images-amazon.com/images/I/51zVOK9BIsL.jpg,Orbit (US),$9.99,,NOVEL,ebook,2010-10-28
276,Heaven's Spite,Lilith Saintcrow,http://www.isfdb.org/wiki/images/f/f9/HVNSSPTJLL2010.jpg,Orbit (US),$7.99,310,NOVEL,pb,2010-11-00
277,Hull Zero Three,Greg Bear,http://ecx.images-amazon.com/images/I/51ekSWpWZhL.jpg,Orbit (US),$19.99,307,NOVEL,hc,2010-11-00
278,The Spirit Rebellion,Rachel Aaron,http://ecx.images-amazon.com/images/I/51gxHRQ9QLL.jpg,Orbit (US),$7.99,441,NOVEL,pb,2010-11-01
279,Heaven's Spite,Lilith Saintcrow,http://ecx.images-amazon.com/images/I/510Vv-p2MfL.jpg,Orbit (US),$4.99,,NOVEL,ebook,2010-11-01
280,The Spirit Rebellion,Rachel Aaron,http://ecx.images-amazon.com/images/I/51GKawuFHTL.jpg,Orbit (US),$6.99,,NOVEL,ebook,2010-11-01
281,The Broken Kingdoms,N. K. Jemisin,http://ecx.images-amazon.com/images/I/510ekKpjEKL.jpg,Orbit (US),$13.99,411,NOVEL,tp,2010-11-03
282,The Broken Kingdoms,N. K. Jemisin,http://ecx.images-amazon.com/images/I/51lKTC1ABJL.jpg,Orbit (US),$6.99,,NOVEL,ebook,2010-11-03
283,Bitten in Two,Jennifer Rardin,http://www.isfdb.org/wiki/images/0/05/BTTNNTWGSQ2010.jpg,Orbit (US),$13.99,326,NOVEL,tp,2010-11-08
284,Bitten in Two,Jennifer Rardin,http://ecx.images-amazon.com/images/I/51xlPZnqYKL.jpg,Orbit (US),$9.99,,NOVEL,ebook,2010-11-08
285,Hull Zero Three,Greg Bear,http://ecx.images-amazon.com/images/I/51whEwQMn3L.jpg,Orbit (US),$9.99,,NOVEL,ebook,2010-11-22
286,The Bone Palace: The Necromancer Chronicles Book Two,Amanda Downum,http://www.isfdb.org/wiki/images/9/91/THBNPLCTHN2010.jpg,Orbit (US),$7.99,469,NOVEL,pb,2010-12-00
287,Law of the Broken Earth,Rachel Neumeier,http://ecx.images-amazon.com/images/I/51xEVwNtg-L.jpg,Orbit (US),$7.99,451,NOVEL,pb,2010-12-00
288,The Spirit Eater,Rachel Aaron,http://ecx.images-amazon.com/images/I/51nHLBFkSZL.jpg,Orbit (US),$7.99,435,NOVEL,pb,2010-12-01
289,The Bone Palace,Amanda Downum,http://ecx.images-amazon.com/images/I/51BEhE6RMwL.jpg,Orbit (US),$6.99,,NOVEL,ebook,2010-12-01
290,Law of the Broken Earth,Rachel Neumeier,http://ecx.images-amazon.com/images/I/51FyTieDQuL.jpg,Orbit (US),$6.99,,NOVEL,ebook,2010-12-01
291,The Spirit Eater,Rachel Aaron,http://ecx.images-amazon.com/images/I/51z9v9NQJ-L.jpg,Orbit (US),$6.99,,NOVEL,ebook,2010-12-01
292,The Castings Trilogy,Pamela Freeman,http://ecx.images-amazon.com/images/I/51ZhMnFifWL.jpg,Orbit (US),$15.99,1271,OMNIBUS,tp,2010-12-02
293,The Castings Trilogy,Pamela Freeman,http://ecx.images-amazon.com/images/I/51ffeKjFxyL.jpg,Orbit (US),$9.99,,OMNIBUS,ebook,2010-12-02
294,Flip this Zombie,Jesse Petersen,http://ecx.images-amazon.com/images/I/411lz5P4j0L.jpg,Orbit (US),$7.99,247,NOVEL,pb,2011-01-01
295,Managing Death,Trent Jamieson,http://ecx.images-amazon.com/images/I/51QIXbIUctL.jpg,Orbit (US),$7.99,327,NOVEL,pb,2011-01-01
296,Tempest's Legacy,Nicole Peeler,http://ecx.images-amazon.com/images/I/514khZuJkmL.jpg,Orbit (US),$7.99,341,NOVEL,pb,2011-01-01
297,Flip this Zombie,Jesse Petersen,http://ecx.images-amazon.com/images/I/41USw96bJ7L.jpg,Orbit (US),$6.99,,NOVEL,ebook,2011-01-01
298,Tempest's Legacy,Nicole Peeler,http://ecx.images-amazon.com/images/I/51aqvisAk1L.jpg,Orbit (US),$6.99,,NOVEL,ebook,2011-01-01
299,Managing Death,Trent Jamieson,http://ecx.images-amazon.com/images/I/510YxbVHrCL.jpg,Orbit (US),$6.99,,NOVEL,ebook,2011-01-01
300,The Hammer,K. J. Parker,http://ecx.images-amazon.com/images/I/51SE2tXwDAL.jpg,Orbit (US),$14.99,404,NOVEL,tp,2011-01-05
301,The Hammer,K. J. Parker,http://ecx.images-amazon.com/images/I/51QOzhB5dJL.jpg,Orbit (US),$9.99,,NOVEL,ebook,2011-01-05
302,The Fallen Blade,Jon Courtenay Grimwood,http://ecx.images-amazon.com/images/I/51LM2JDypIL.jpg,Orbit (US),$14.99,417,NOVEL,tp,2011-01-27
303,The Fallen Blade,Jon Courtenay Grimwood,http://ecx.images-amazon.com/images/I/51W7fFwHm7L.jpg,Orbit (US),$9.99,,NOVEL,ebook,2011-01-27
304,The Sworn,Gail Z. Martin,http://ecx.images-amazon.com/images/I/51woPLaFiML.jpg,Orbit (US),$7.99,548,NOVEL,pb,2011-02-01
305,The Midnight Mayor,Kate Griffin,http://ecx.images-amazon.com/images/I/515J0ldGsmL.jpg,Orbit (US),$7.99,553,NOVEL,pb,2011-02-01
306,The Sworn,Gail Z. Martin,http://ecx.images-amazon.com/images/I/51j7aN4oBPL.jpg,Orbit (US),$6.99,,NOVEL,ebook,2011-02-01
307,Deep State,Walter Jon Williams,http://www.isfdb.org/wiki/images/f/f1/DPSTTXKHGJ2011.jpg,Orbit (US),$13.99,402,NOVEL,tp,2011-02-07
308,The Heroes,Joe Abercrombie,http://www.isfdb.org/wiki/images/a/a7/THHRSPWFQV2011.jpg,Orbit (US),$24.99,xi+541,NOVEL,hc,2011-02-07
309,Deep State,Walter Jon Williams,http://ecx.images-amazon.com/images/I/51WWuhGq8%2BL.jpg,Orbit (US),$9.99,,NOVEL,ebook,2011-02-07
310,The Heroes,Joe Abercrombie,http://ecx.images-amazon.com/images/I/51i3Zi0TAGL.jpg,Orbit (US),$9.99,,NOVEL,ebook,2011-02-07
311,"Life, Liberty, and the Pursuit of Sausages",Tom Holt,http://ecx.images-amazon.com/images/I/51hwb9iMpzL.jpg,Orbit (US),$13.99,378,NOVEL,tp,2011-02-21
312,"Life, Liberty, and the Pursuit of Sausages",Tom Holt,http://ecx.images-amazon.com/images/I/51KveMPUlPL.jpg,Orbit (US),$9.99,,NOVEL,ebook,2011-02-21
313,Green-Eyed Demon,Jaye Wells,http://ecx.images-amazon.com/images/I/51m9iS3O1lL.jpg,Orbit (US),$7.99,389,NOVEL,pb,2011-03-01
314,Green-Eyed Demon,Jaye Wells,http://ecx.images-amazon.com/images/I/51SSNLimdOL.jpg,Orbit (US),$6.99,,NOVEL,ebook,2011-03-01
315,Dante Valentine: The Complete Series,Lilith Saintcrow,http://ecx.images-amazon.com/images/I/51u1dIVh4bL.jpg,Orbit (US),$19.99,1280,OMNIBUS,tp,2011-03-07
316,Dante Valentine: The Complete Series,Lilith Saintcrow,http://www.isfdb.org/wiki/images/b/b3/DNTVLNTNTB2011.jpg,Orbit (US),$19.99,,OMNIBUS,ebook,2011-03-07
317,The Enterprise of Death,Jesse Bullington,http://ecx.images-amazon.com/images/I/51F-DcX6iRL.jpg,Orbit (US),$14.99,454,NOVEL,tp,2011-03-24
318,"The Neon Court: or, the Betrayal of Matthew Swift",Kate Griffin,http://ecx.images-amazon.com/images/I/51fQe9vzkpL.jpg,Orbit (US),$19.99,501,NOVEL,hc,2011-03-24
319,The Enterprise of Death,Jesse Bullington,http://ecx.images-amazon.com/images/I/51idTQ4K12L.jpg,Orbit (US),$9.99,,NOVEL,ebook,2011-03-24
320,The Neon Court,Kate Griffin,http://ecx.images-amazon.com/images/I/51HWNJC%2BKhL.jpg,Orbit (US),$6.99,,NOVEL,ebook,2011-03-24
321,Equations of Life,Simon Morden,http://www.isfdb.org/wiki/images/9/90/QTNSFLFSML2011.jpg,Orbit (US),$7.99,390,NOVEL,pb,2011-04-00
322,The Dragon's Path,Daniel Abraham,http://www.isfdb.org/wiki/images/d/d5/THDRGNSPTB2011.jpg,Orbit (US),$14.99,576,NOVEL,tp,2011-04-00
323,The Company Man,Robert Jackson Bennett,http://ecx.images-amazon.com/images/I/51jleTknp5L.jpg,Orbit (US),,464,NOVEL,hc,2010-10-00
324,The Company Man,Robert Jackson Bennett,http://ecx.images-amazon.com/images/I/514tkDi7e4L.jpg,Orbit (US),$13.99,464,NOVEL,tp,2011-04-00
325,Equations of Life,Simon Morden,http://ecx.images-amazon.com/images/I/51uYVfJ98YL.jpg,Orbit (US),$6.99,,NOVEL,ebook,2011-04-00
326,The Ambassador's Mission,Trudi Canavan,http://ecx.images-amazon.com/images/I/51ss4t-pPtL.jpg,Orbit (US),$7.99,530,NOVEL,pb,2011-04-01
327,Divine Misfortune,A. Lee Martinez,http://ecx.images-amazon.com/images/I/41U4lUmHF9L.jpg,Orbit (US),$7.99,321,NOVEL,pb,2011-04-01
328,The Dragon's Path,Daniel Abraham,http://ecx.images-amazon.com/images/I/51JqCS9a-%2BL.jpg,Orbit (US),$9.99,,NOVEL,ebook,2011-04-07
329,The Company Man,Robert Jackson Bennett,http://ecx.images-amazon.com/images/I/51VdXL82feL.jpg,Orbit (US),$9.99,,NOVEL,ebook,2011-04-11
330,Apocalypse Scenario #683: The Box,Mira Grant,http://ecx.images-amazon.com/images/I/61NX%2BoP%2BF%2BL.jpg,Orbit (US),$1.99,,CHAPBOOK,ebook,2011-04-18
331,Violet Tendencies,Jaye Wells,http://ecx.images-amazon.com/images/I/51DnvaysLkL.jpg,Orbit (US),$1.99,,CHAPBOOK,ebook,2011-04-18
332,Scouting Jasmine,Jennifer Rardin,http://ecx.images-amazon.com/images/I/51hO6bdp8-L.jpg,Orbit (US),$1.99,,CHAPBOOK,ebook,2011-04-18
333,The Legionnaires,T. C. McCarthy,http://ecx.images-amazon.com/images/I/51ZKiLnQf2L.jpg,Orbit (US),$1.99,,CHAPBOOK,ebook,2011-04-18
