,title,author,isbn,cover_price,page_count,book_type,book_format,publication_date,publisher,cover_image,approximate_word_count,publication_year
443,Something Wikked This Way Comes,Nicole Peeler,9780316217965,2.99,,CHAPBOOK,ebook,2012-01-18,Orbit (US),http://www.isfdb.org/wiki/images/2/26/SMTHNGWKKD2012.jpg,,2012
444,Heir of Novron,Michael J. Sullivan,9780316187718,14.99,928,OMNIBUS,tp,2012-01-31,Orbit (US),http://ecx.images-amazon.com/images/I/512Y6YKnBCL.jpg,324800.0,2012
445,Heir of Novron,Michael J. Sullivan,9780316192736,9.99,,OMNIBUS,ebook,2012-01-31,Orbit (US),http://ecx.images-amazon.com/images/I/51MT3p9YV-L.jpg,324800.0,2012
446,The Fourth Wall,Walter Jon Williams,9780316133395,13.99,402,NOVEL,tp,2012-02-01,Orbit (US),http://www.isfdb.org/wiki/images/f/fd/THFRTHWLLF2012.jpg,140700.0,2012
447,The Fourth Wall,Walter Jon Williams,9780316126304,9.99,,NOVEL,ebook,2012-02-13,Orbit (US),http://ecx.images-amazon.com/images/I/51K8NjzsaiL.jpg,140700.0,2012
448,The Dread,Gail Z. Martin,9780316093613,7.99,609,NOVEL,pb,2012-02-01,Orbit (US),http://ecx.images-amazon.com/images/I/51bmCsxySeL.jpg,213150.0,2012
449,The Dread,Gail Z. Martin,9780316192361,6.99,,NOVEL,ebook,2012-02-01,Orbit (US),http://ecx.images-amazon.com/images/I/51KEsBfunzL.jpg,213150.0,2012
450,Spirit's Oath,Rachel Aaron,9780316219488,2.99,,CHAPBOOK,ebook,2012-02-15,Orbit (US),http://ecx.images-amazon.com/images/I/51XeSAIpN1L.jpg,,2012
451,The Troupe,Robert Jackson Bennett,9780316187527,13.99,512,NOVEL,tp,2012-02-21,Orbit (US),http://ecx.images-amazon.com/images/I/51hkS%2Bezm5L.jpg,179200.0,2012
452,The Troupe,Robert Jackson Bennett,9780316192712,9.99,,NOVEL,ebook,2012-02-21,Orbit (US),http://ecx.images-amazon.com/images/I/51rmke6CtFL.jpg,179200.0,2012
453,The Legend of Eli Monpress,Rachel Aaron,9780316193573,15.99,1040,OMNIBUS,tp,2012-02-24,Orbit (US),http://ecx.images-amazon.com/images/I/51V028y7xKL.jpg,364000.0,2012
454,The Legend of Eli Monpress,Rachel Aaron,9780316206044,9.99,,OMNIBUS,ebook,2012-02-24,Orbit (US),http://ecx.images-amazon.com/images/I/51QhECWwZEL.jpg,364000.0,2012
455,The Kingdoms of Dust: The Necromancer Chronicles Book Three,Amanda Downum,9780316068987,7.99,394,NOVEL,pb,2012-03-01,Orbit (US),http://www.isfdb.org/wiki/images/c/ce/THKNGDMSFD2012.jpg,137900.0,2012
456,Exogene,T. C. McCarthy,9780316128155,7.99,384,NOVEL,pb,2012-03-01,Orbit (US),http://ecx.images-amazon.com/images/I/61LoFUt-DKL.jpg,134400.0,2012
457,Exogene,T. C. McCarthy,9780316191838,6.99,,NOVEL,ebook,2012-03-01,Orbit (US),http://ecx.images-amazon.com/images/I/61DT1ApHynL.jpg,134400.0,2012
458,Timeless,Gail Carriger,9780316194006,6.99,,NOVEL,ebook,2012-03-01,Orbit (US),http://ecx.images-amazon.com/images/I/51TD6uRNNBL.jpg,135100.0,2012
459,Timeless,Gail Carriger,9780316127189,7.99,386,NOVEL,pb,2012-03-02,Orbit (US),http://ecx.images-amazon.com/images/I/51CWqXfJESL.jpg,135100.0,2012
460,Timeless,Gail Carriger,9780316402729,15.0,409,NOVEL,tp,2014-07-01,Orbit (US),http://ecx.images-amazon.com/images/I/510NURslmrL.jpg,135100.0,2014
461,The Kingdoms of Dust,Amanda Downum,9780316084031,6.99,,NOVEL,ebook,2012-03-01,Orbit (US),http://ecx.images-amazon.com/images/I/51M4miUNVSL.jpg,,2012
462,Emperor Mollusk Versus The Sinister Brain,A. Lee Martinez,9780316093521,19.99,304,NOVEL,hc,2012-03-05,Orbit (US),http://ecx.images-amazon.com/images/I/51AvHT4dFvL.jpg,106400.0,2012
463,Emperor Mollusk versus The Sinister Brain,A. Lee Martinez,9780316191784,8.99,,NOVEL,ebook,2012-03-05,Orbit (US),http://ecx.images-amazon.com/images/I/51JIxdrB1VL.jpg,112000.0,2012
464,Emperor Mollusk versus The Sinister Brain,A. Lee Martinez,9780316093538,13.99,320,NOVEL,tp,2013-02-19,Orbit (US),http://ecx.images-amazon.com/images/I/5127ngFedXL.jpg,112000.0,2013
465,A People's Army,T. C. McCarthy,9780316223195,1.99,,CHAPBOOK,ebook,2012-03-15,Orbit (US),http://ecx.images-amazon.com/images/I/51ZX0PykyPL.jpg,,2012
466,Strange Days in Old Yandrissa,John R. Fultz,9780316221276,1.99,,CHAPBOOK,ebook,2012-03-15,Orbit (US),http://ecx.images-amazon.com/images/I/51kdSSorNIL.jpg,,2012
467,The Outcast Blade,Jon Courtenay Grimwood,9780316074421,14.99,432,NOVEL,tp,2012-03-26,Orbit (US),http://ecx.images-amazon.com/images/I/51IeKN1RhmL.jpg,151200.0,2012
468,The Outcast Blade,Jon Courtenay Grimwood,9780316193443,9.99,,NOVEL,ebook,2012-03-26,Orbit (US),http://ecx.images-amazon.com/images/I/51ME41aLWRL.jpg,151200.0,2012
469,The Return Man,V. M. Zito,9780316218283,9.99,438,NOVEL,pb,2012-04-01,Orbit (US),http://ecx.images-amazon.com/images/I/51kgYCiaWaL.jpg,153300.0,2012
470,The Return Man,V. M. Zito,9780316218276,7.99,,NOVEL,ebook,2012-04-01,Orbit (US),http://ecx.images-amazon.com/images/I/51It7is84aL.jpg,153300.0,2012
471,Vengeance,Ian Irvine,9780316072847,14.99,688,NOVEL,tp,2012-04-03,Orbit (US),http://ecx.images-amazon.com/images/I/514SwSqtSkL.jpg,240800.0,2012
472,Vengeance,Ian Irvine,9780316180672,9.99,,NOVEL,ebook,2012-04-03,Orbit (US),http://ecx.images-amazon.com/images/I/51aPjtQGkCL.jpg,240800.0,2012
473,Inferno,Stan Nicholls,9780316033718,15.99,376,NOVEL,tp,2012-04-10,Orbit (US),http://ecx.images-amazon.com/images/I/51Mb0DW6f3L.jpg,131600.0,2012
474,Inferno,Stan Nicholls,9780316134804,9.99,,NOVEL,ebook,2012-04-10,Orbit (US),http://ecx.images-amazon.com/images/I/51tcOZA%2BFuL.jpg,131600.0,2012
475,Blooded,Amanda Carlson,9780316225090,2.99,,CHAPBOOK,ebook,2012-04-11,Orbit (US),http://ecx.images-amazon.com/images/I/51jIdc84FAL.jpg,,2012
476,Night Angel: The Complete Trilogy,Brent Weeks,9780316201285,19.99,1241,OMNIBUS,tp,2012-04-24,Orbit (US),http://ecx.images-amazon.com/images/I/51SYwGN1cKL.jpg,434350.0,2012
477,The Science of Avatar,Stephen Baxter,9780316133470,14.99,vi+279,NONFICTION,tp,2012-05-01,Orbit (US),http://www.isfdb.org/wiki/images/2/25/THSCNCFVTR2010.jpg,97650.0,2012
478,The Science of Avatar,Stephen Baxter,9780316224017,9.99,,NONFICTION,ebook,2012-05-29,Orbit (US),http://ecx.images-amazon.com/images/I/51vuXDhzbZL.jpg,97650.0,2012
479,2312,Kim Stanley Robinson,9780316098120,25.99,ix+561,NOVEL,hc,2012-05-01,Orbit (US),http://www.isfdb.org/wiki/images/2/2e/WNXTSXMHPG2012.jpg,196350.0,2012
480,2312,Kim Stanley Robinson,9780316192804,8.99,,NOVEL,ebook,2012-05-22,Orbit (US),http://ecx.images-amazon.com/images/I/51w25HndEoL.jpg,196350.0,2012
481,2312,Kim Stanley Robinson,9780316098113,10.0,xii+657,NOVEL,tp,2013-06-25,Orbit (US),http://www.isfdb.org/wiki/images/3/3b/GRBMBGVVQV2013.jpg,196350.0,2013
482,2312,Kim Stanley Robinson,9780316526982,16.99,561,NOVEL,tp,2018-06-05,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/51k95aI7UyL.jpg,196350.0,2018
483,The King's Blood,Daniel Abraham,9780316080774,15.99,517,NOVEL,tp,2012-05-01,Orbit (US),http://www.isfdb.org/wiki/images/8/81/THKNGSBLDG2012.jpg,180950.0,2012
484,The King's Blood,Daniel Abraham,9780316202794,9.99,,NOVEL,ebook,2012-05-22,Orbit (US),http://ecx.images-amazon.com/images/I/51EaPTE16AL.jpg,180950.0,2012
485,Wizard Undercover,K. E. Mills,9780316120227,7.99,385,NOVEL,pb,2012-05-01,Orbit (US),http://ecx.images-amazon.com/images/I/51txRYhi-WL.jpg,134750.0,2012
486,Wizard Undercover,K. E. Mills,9780316175807,6.99,,NOVEL,ebook,2012-05-01,Orbit (US),http://ecx.images-amazon.com/images/I/51wxVosnUIL.jpg,134750.0,2012
487,The Minority Council,Kate Griffin,9780316187251,7.99,553,NOVEL,pb,2012-05-01,Orbit (US),http://ecx.images-amazon.com/images/I/51cFqvxiVWL.jpg,193550.0,2012
488,The Minority Council,Kate Griffin,9780316194129,6.99,,NOVEL,ebook,2012-05-01,Orbit (US),http://ecx.images-amazon.com/images/I/51DK0em86EL.jpg,193550.0,2012
489,The Killing Moon,N. K. Jemisin,9780316187282,14.99,422,NOVEL,tp,2012-05-01,Orbit (US),http://ecx.images-amazon.com/images/I/51xewzX5AiL.jpg,147700.0,2012
490,The Killing Moon,N. K. Jemisin,9780316202770,9.99,,NOVEL,ebook,2012-05-01,Orbit (US),http://ecx.images-amazon.com/images/I/51oEq-qLsPL.jpg,147700.0,2012
491,Forbidden Blood,Kristen Painter,9780316227209,2.99,,CHAPBOOK,ebook,2012-05-15,Orbit (US),http://www.isfdb.org/wiki/images/2/2a/FRBDDNBLDG2012.jpg,,2012
492,Blackout,Mira Grant,9780316202183,7.99,,NOVEL,ebook,2012-05-22,Orbit (US),http://ecx.images-amazon.com/images/I/51jKtcs0kdL.jpg,230650.0,2012
493,Blackout,Mira Grant,9780316081078,9.99,659,NOVEL,tp,2012-06-01,Orbit (US),http://ecx.images-amazon.com/images/I/51rg%2BA2wIcL.jpg,230650.0,2012
494,Blue-Blooded Vamp,Jaye Wells,9780316202213,6.99,,NOVEL,ebook,2012-05-22,Orbit (US),http://ecx.images-amazon.com/images/I/513nrq5HgzL.jpg,159600.0,2012
495,Blue-Blooded Vamp,Jaye Wells,9780316178457,7.99,456,NOVEL,pb,2012-06-01,Orbit (US),http://ecx.images-amazon.com/images/I/51ZNfkH6JkL.jpg,159600.0,2012
496,Tempest's Fury,Nicole Peeler,9780316128117,7.99,356,NOVEL,pb,2012-06-01,Orbit (US),http://ecx.images-amazon.com/images/I/518Cpy5gpXL.jpg,124600.0,2012
497,Tempest's Fury,Nicole Peeler,9780316202497,6.99,,NOVEL,ebook,2012-06-26,Orbit (US),http://ecx.images-amazon.com/images/I/51HrC7%2BbyqL.jpg,124600.0,2012
498,Caliban's War,James S. A. Corey,9780316129060,15.99,611,NOVEL,tp,2012-06-01,Orbit (US),http://ecx.images-amazon.com/images/I/51Sx%2BJHxDiL.jpg,213850.0,2012
499,Caliban's War,James S. A. Corey,9780316202275,9.99,,NOVEL,ebook,2012-06-26,Orbit (US),http://ecx.images-amazon.com/images/I/51gk9w-2TdL.jpg,213850.0,2012
500,The Bandit King,Lilith Saintcrow,9780316187817,4.99,309,NOVEL,ebook,2012-06-01,Orbit (US),http://ecx.images-amazon.com/images/I/51htsRf4JzL.jpg,108150.0,2012
501,The Bandit King,Lilith Saintcrow,9780316251587,16.99,285,NOVEL,tp,2013-01-08,Orbit (US),http://ecx.images-amazon.com/images/I/51xsyvTFIcL.jpg,108150.0,2013
502,The Spirit War,Rachel Aaron,9780316198387,14.99,507,NOVEL,tp,2012-06-05,Orbit (US),http://ecx.images-amazon.com/images/I/51E4GnyM5yL.jpg,177450.0,2012
503,The Spirit War,Rachel Aaron,9780316192927,9.99,,NOVEL,ebook,2012-06-05,Orbit (US),http://ecx.images-amazon.com/images/I/51wfyeZL2tL.jpg,177450.0,2012
504,The Shadowed Sun,N. K. Jemisin,9780316187299,14.99,501,NOVEL,tp,2012-06-12,Orbit (US),http://ecx.images-amazon.com/images/I/51Ntv-MakmL.jpg,175350.0,2012
505,The Shadowed Sun,N. K. Jemisin,9780316202886,9.99,,NOVEL,ebook,2012-06-12,Orbit (US),http://ecx.images-amazon.com/images/I/51y4aQF5kkL.jpg,175350.0,2012
506,Sunshine,T. C. McCarthy,9780316227926,1.99,,CHAPBOOK,ebook,2012-06-15,Orbit (US),http://ecx.images-amazon.com/images/I/51Lib3GjW7L.jpg,,2012
507,God Save the Queen,Kate Locke,9780316196123,16.99,ix+354,NOVEL,hc,2012-07-03,Orbit (US),http://www.isfdb.org/wiki/images/e/e3/GDSVTHQNTH2012.jpg,123900.0,2012
508,God Save the Queen,Kate Locke,9780316202350,9.99,,NOVEL,ebook,2012-07-03,Orbit (US),http://ecx.images-amazon.com/images/I/51e0cvFyuiL.jpg,123900.0,2012
509,God Save the Queen,Kate Locke,9780316203913,9.99,365,NOVEL,tp,2017-01-31,Orbit (US),http://ecx.images-amazon.com/images/I/51vvf%2BgxuZL.jpg,123900.0,2017
510,House of Shadows,Rachel Neumeier,9780316072779,14.99,323,NOVEL,tp,2012-07-10,Orbit (US),http://ecx.images-amazon.com/images/I/516JVkEqE3L.jpg,113050.0,2012
511,House of Shadows,Rachel Neumeier,9780316126250,9.99,,NOVEL,ebook,2012-07-10,Orbit (US),http://ecx.images-amazon.com/images/I/51AiqK7g89L.jpg,113050.0,2012
512,San Diego 2014: The Last Stand of the California Browncoats,Mira Grant,9780316218962,2.99,,CHAPBOOK,ebook,2012-07-11,Orbit (US),http://ecx.images-amazon.com/images/I/61HkdanRmTL.jpg,,2012
513,Sharps,K. J. Parker,9780316177757,15.99,449,NOVEL,tp,2012-07-17,Orbit (US),http://ecx.images-amazon.com/images/I/612UHwEg5JL.jpg,157150.0,2012
514,Sharps,K. J. Parker,9780316194105,9.99,,NOVEL,ebook,2012-07-17,Orbit (US),http://ecx.images-amazon.com/images/I/618iXegzkzL.jpg,157150.0,2012
515,Chimera,T. C. McCarthy,9780316128179,7.99,375,NOVEL,pb,2012-07-31,Orbit (US),http://ecx.images-amazon.com/images/I/51NrrtV14rL.jpg,131250.0,2012
516,Chimera,T. C. McCarthy,9780316203265,6.99,,NOVEL,ebook,2012-07-31,Orbit (US),http://ecx.images-amazon.com/images/I/51Q59fWs7ML.jpg,131250.0,2012
517,Chimera,Mira Grant,9780316381031,27.0,486,NOVEL,hc,2015-11-24,Orbit (US),http://ecx.images-amazon.com/images/I/61fjh3X4G6L.jpg,131250.0,2015
518,Chimera,Mira Grant,9780316381017,12.99,,NOVEL,ebook,2015-11-24,Orbit (US),http://ecx.images-amazon.com/images/I/51ZevaON2pL.jpg,131250.0,2015
519,Chimera,Mira Grant,9780316381000,16.99,486,NOVEL,tp,2016-08-02,Orbit (US),http://ecx.images-amazon.com/images/I/61fjh3X4G6L.jpg,131250.0,2016
520,The Fate of the Dwarves,Markus Heitz,9780316102629,15.99,755,NOVEL,tp,2012-08-01,Orbit (US),http://ecx.images-amazon.com/images/I/51sHc7pvzRL.jpg,264250.0,2012
521,The Fate of the Dwarves,Markus Heitz,9780316202688,9.99,,NOVEL,ebook,2012-08-07,Orbit (US),http://ecx.images-amazon.com/images/I/51MONAZruPL.jpg,264250.0,2012
522,The Iron Wyrm Affair,Lilith Saintcrow,9780316201261,13.99,323,NOVEL,tp,2012-08-01,Orbit (US),http://ecx.images-amazon.com/images/I/51oSmwEwA7L.jpg,113050.0,2012
523,The Iron Wyrm Affair,Lilith Saintcrow,9780316202589,7.99,,NOVEL,ebook,2012-08-07,Orbit (US),http://ecx.images-amazon.com/images/I/51H%2B8uMLDlL.jpg,113050.0,2012
524,"Kingmaker, Kingbreaker",Karen Miller,9780316201278,15.99,875,OMNIBUS,tp,2012-08-14,Orbit (US),http://ecx.images-amazon.com/images/I/51DCcSaVvIL.jpg,306250.0,2012
525,"Kingmaker, Kingbreaker",Karen Miller,9780316219952,15.99,,OMNIBUS,ebook,2012-08-14,Orbit (US),http://ecx.images-amazon.com/images/I/51SEjjvNwjL.jpg,306250.0,2012
526,The Traitor Queen,Trudi Canavan,9780316037891,25.99,516,NOVEL,hc,2012-08-14,Orbit (US),http://ecx.images-amazon.com/images/I/51lCcDmEwLL.jpg,180600.0,2012
527,The Traitor Queen,Trudi Canavan,9780316228961,7.99,,NOVEL,ebook,2012-08-14,Orbit (US),http://ecx.images-amazon.com/images/I/51Kpo3LwoWL.jpg,180600.0,2012
528,The Traitor Queen,Trudi Canavan,9780316037907,8.0,546,NOVEL,pb,2013-07-30,Orbit (US),http://ecx.images-amazon.com/images/I/51lCcDmEwLL.jpg,180600.0,2013
529,Seeds of Earth,Michael Cobley,9780316213981,7.99,620,NOVEL,pb,2012-09-01,Orbit (US),http://www.isfdb.org/wiki/images/a/a4/SDSFRTHQBN2012.jpg,217000.0,2012
530,Seeds of Earth,Michael Cobley,9780316213998,6.99,,NOVEL,ebook,2012-09-01,Orbit (US),http://ecx.images-amazon.com/images/I/51Uf19JK%2B1L.jpg,217000.0,2012
531,"You Don't Have to Be Evil to Work Here, But it Helps",Tom Holt,9780316233484,5.99,,NOVEL,ebook,2012-09-04,Orbit (US),http://ecx.images-amazon.com/images/I/51vA5sPHAJL.jpg,,2012
532,The Better Mousetrap,Tom Holt,9780316233064,5.99,,NOVEL,ebook,2012-09-04,Orbit (US),http://ecx.images-amazon.com/images/I/51aCl5KXDrL.jpg,,2012
533,Djinn Rummy,Tom Holt,9780316233088,5.99,,NOVEL,ebook,2012-09-04,Orbit (US),http://ecx.images-amazon.com/images/I/51dq0Vsv6eL.jpg,,2012
534,Flying Dutch,Tom Holt,9780316233163,5.99,,NOVEL,ebook,2012-09-04,Orbit (US),http://ecx.images-amazon.com/images/I/51o6kqy0tRL.jpg,,2012
535,Grailblazers,Tom Holt,9780316232968,4.99,,NOVEL,ebook,2012-09-04,Orbit (US),http://ecx.images-amazon.com/images/I/516zjLVOAuL.jpg,,2012
536,Here Comes the Sun,Tom Holt,9780316233156,5.99,,NOVEL,ebook,2012-09-04,Orbit (US),http://ecx.images-amazon.com/images/I/51HK1xpi7YL.jpg,,2012
537,My Hero,Tom Holt,9780316232975,5.99,,NOVEL,ebook,2012-09-04,Orbit (US),http://ecx.images-amazon.com/images/I/51sReZieh9L.jpg,,2012
538,Overtime,Tom Holt,9780316232982,5.99,,NOVEL,ebook,2012-09-04,Orbit (US),http://ecx.images-amazon.com/images/I/513rPXSoyML.jpg,,2012
539,Barking,Tom Holt,9780316233262,5.99,,NOVEL,ebook,2012-09-04,Orbit (US),http://ecx.images-amazon.com/images/I/51MOkV9as4L.jpg,,2012
540,"Earth, Air, Fire and Custard",Tom Holt,9780316233330,5.99,,NOVEL,ebook,2012-09-04,Orbit (US),http://ecx.images-amazon.com/images/I/51-Gxm6bDpL.jpg,,2012
541,In Your Dreams,Tom Holt,9780316233170,5.99,,NOVEL,ebook,2012-09-04,Orbit (US),http://ecx.images-amazon.com/images/I/51qlF0ilEBL.jpg,,2012
542,Little People,Tom Holt,9780316233187,5.99,,NOVEL,ebook,2012-09-04,Orbit (US),http://ecx.images-amazon.com/images/I/51CYtlfqoGL.jpg,,2012
543,Odds and Gods,Tom Holt,9780316233200,5.99,,NOVEL,ebook,2012-09-04,Orbit (US),http://ecx.images-amazon.com/images/I/51RHoLvIneL.jpg,,2012
544,Only Human,Tom Holt,9780316233217,5.99,,NOVEL,ebook,2012-09-04,Orbit (US),http://ecx.images-amazon.com/images/I/51merI7Gj2L.jpg,,2012
545,Open Sesame,Tom Holt,9780316233279,5.99,,NOVEL,ebook,2012-09-04,Orbit (US),http://ecx.images-amazon.com/images/I/5110tProJhL.jpg,,2012
546,Paint Your Dragon,Tom Holt,9780316233224,5.99,,NOVEL,ebook,2012-09-04,Orbit (US),http://ecx.images-amazon.com/images/I/51EVywDVqXL.jpg,,2012
547,Ye Gods!,Tom Holt,9780316233408,5.99,,NOVEL,ebook,2012-09-04,Orbit (US),http://ecx.images-amazon.com/images/I/51f0DV8eB7L.jpg,,2012
548,The Portable Door,Tom Holt,9780316233293,5.99,,NOVEL,ebook,2012-09-04,Orbit (US),http://ecx.images-amazon.com/images/I/51c5PPj6qiL.jpg,,2012
549,Snow White and the Seven Samurai,Tom Holt,9780316233316,5.99,,NOVEL,ebook,2012-09-04,Orbit (US),http://ecx.images-amazon.com/images/I/51sBv2m3TLL.jpg,,2012
550,Expecting Someone Taller,Tom Holt,9780316233422,5.99,,NOVEL,ebook,2012-09-04,Orbit (US),http://ecx.images-amazon.com/images/I/511OZpCaa0L.jpg,,2012
551,Falling Sideways,Tom Holt,9780316233460,5.99,,NOVEL,ebook,2012-09-04,Orbit (US),http://ecx.images-amazon.com/images/I/51-ysHgNzOL.jpg,,2012
552,Faust Among Equals,Tom Holt,9780316233347,5.99,,NOVEL,ebook,2012-09-04,Orbit (US),http://ecx.images-amazon.com/images/I/512T3Clf43L.jpg,,2012
553,May Contain Traces of Magic,Tom Holt,9780316233354,5.99,,NOVEL,ebook,2012-09-04,Orbit (US),http://ecx.images-amazon.com/images/I/51kYm0qGQoL.jpg,,2012
554,Nothing But Blue Skies,Tom Holt,9780316233361,5.99,,NOVEL,ebook,2012-09-04,Orbit (US),http://ecx.images-amazon.com/images/I/51bOhMljgtL.jpg,,2012
555,Valhalla,Tom Holt,9780316233439,5.99,,NOVEL,ebook,2012-09-04,Orbit (US),http://ecx.images-amazon.com/images/I/51XnjSuEtBL.jpg,,2012
556,Wish You Were Here,Tom Holt,9780316233446,5.99,,NOVEL,ebook,2012-09-04,Orbit (US),http://ecx.images-amazon.com/images/I/51X-j50niFL.jpg,,2012
557,Who's Afraid of Beowulf?,Tom Holt,9780316233026,5.99,,NOVEL,ebook,2012-09-04,Orbit (US),http://ecx.images-amazon.com/images/I/51gJd4c4AiL.jpg,,2012
558,The Blinding Knife,Brent Weeks,9780316079914,25.99,671,NOVEL,hc,2012-09-11,Orbit (US),http://ecx.images-amazon.com/images/I/51YT3%2BaZOIL.jpg,234850.0,2012
559,The Blinding Knife,Brent Weeks,9780316215817,9.99,,NOVEL,ebook,2012-09-11,Orbit (US),http://ecx.images-amazon.com/images/I/51r5c9gyd8L.jpg,234850.0,2012
560,The Blinding Knife,Brent Weeks,9780316068147,17.0,671,NOVEL,tp,2013-08-27,Orbit (US),http://ecx.images-amazon.com/images/I/51Hos4tgTCL.jpg,234850.0,2013
561,Gods of Risk,James S. A. Corey,9780316217651,2.99,,CHAPBOOK,ebook,2012-09-15,Orbit (US),http://ecx.images-amazon.com/images/I/51vUBf%2BckWL.jpg,,2012
562,"The Soddit, or, Let's Cash in Again",A. R. R. R. Roberts,9780316213950,12.99,353,NOVEL,hc,2012-09-18,Orbit (US),http://ecx.images-amazon.com/images/I/51Lb6-Qhv7L.jpg,123550.0,2012
563,"The Soddit: Or, Let's Cash in Again",A. R. R. R. Roberts,9780316215558,7.99,,NOVEL,ebook,2012-09-18,Orbit (US),http://ecx.images-amazon.com/images/I/51cKwjcuXOL.jpg,,2012
564,Red Country,Joe Abercrombie,9780316187213,25.99,453,NOVEL,hc,2012-10-01,Orbit (US),http://www.isfdb.org/wiki/images/2/26/RDCNTRWTHB2012.jpg,158550.0,2012
565,Red Country,Joe Abercrombie,9780316214445,9.99,,NOVEL,ebook,2012-11-13,Orbit (US),http://ecx.images-amazon.com/images/I/51Wr0XlAYzL.jpg,158550.0,2012
566,Red Country,Joe Abercrombie,9780316187206,16.0,451,NOVEL,tp,2013-10-15,Orbit (US),http://ecx.images-amazon.com/images/I/61fHN4Ht6xL.jpg,158550.0,2013
567,The Orphaned Worlds,Michael Cobley,9780316214018,7.99,xvi+636,NOVEL,pb,2012-10-01,Orbit (US),http://www.isfdb.org/wiki/images/5/5b/THRPHNDWRL2012.jpg,222600.0,2012
568,The Orphaned Worlds,Michael Cobley,9780316214001,6.99,,NOVEL,ebook,2012-10-01,Orbit (US),http://ecx.images-amazon.com/images/I/51CL2ua7uJL.jpg,222600.0,2012
569,The Hydrogen Sonata,Iain M. Banks,9780316212373,25.99,517,NOVEL,hc,2012-10-01,Orbit (US),http://ecx.images-amazon.com/images/I/51x1F4ZvdyL.jpg,180950.0,2012
570,The Hydrogen Sonata,Iain M. Banks,9780316212380,9.99,,NOVEL,ebook,2012-10-01,Orbit (US),http://ecx.images-amazon.com/images/I/51yzJzSbyrL.jpg,180950.0,2012
571,The Hydrogen Sonata,Iain M. Banks,9780316212366,17.0,529,NOVEL,tp,2013-09-01,Orbit (US),http://www.isfdb.org/wiki/images/2/24/THHDRGNSNT2013.jpg,180950.0,2013
572,The Perimeter,Will McIntosh,9781405524872,1.99,,CHAPBOOK,ebook,2012-10-15,Orbit (US),http://ecx.images-amazon.com/images/I/51-Si9RbQYL.jpg,,2012
573,The Perimeter,Will McIntosh,9780316246064,1.99,,CHAPBOOK,ebook,2012-10-16,Orbit (US),http://ecx.images-amazon.com/images/I/51YPe4teWYL.jpg,,2012
574,Out for Blood,Kristen Painter,9780316200172,7.99,448,NOVEL,pb,2012-10-30,Orbit (US),http://ecx.images-amazon.com/images/I/51ScmmPQDqL.jpg,156800.0,2012
575,Out for Blood,Kristen Painter,9780316201940,6.99,,NOVEL,ebook,2012-10-30,Orbit (US),http://ecx.images-amazon.com/images/I/51HSYUJ3rJL.jpg,156800.0,2012
576,Stray Souls,Kate Griffin,9780316187268,14.99,438,NOVEL,tp,2012-10-30,Orbit (US),http://ecx.images-amazon.com/images/I/513aIB82zBL.jpg,153300.0,2012
577,Stray Souls,Kate Griffin,9780316231749,9.99,,NOVEL,ebook,2012-10-30,Orbit (US),http://ecx.images-amazon.com/images/I/51XZD7QUEYL.jpg,153300.0,2012
578,The Parasol Protectorate: Boxed Set,Gail Carriger,9780316212267,39.99,1876,OMNIBUS,pb,2012-10-30,Orbit (US),http://ecx.images-amazon.com/images/I/51NYx2CHFcL.jpg,656600.0,2012
579,The Parasol Protectorate: Boxed Set,Gail Carriger,9780316212274,19.99,,OMNIBUS,ebook,2012-10-30,Orbit (US),http://ecx.images-amazon.com/images/I/51NYx2CHFcL.jpg,656600.0,2012
580,The Newsflesh Trilogy Boxed Set,Mira Grant,9780316225076,25.99,1892,OMNIBUS,pb,2012-10-30,Orbit (US),http://ecx.images-amazon.com/images/I/51UP3F0DZRL.jpg,662200.0,2012
581,The Ascendant Stars,Michael Cobley,9780316214032,7.99,xvii+487,NOVEL,pb,2012-11-01,Orbit (US),http://www.isfdb.org/wiki/images/0/08/THSCNDNTSB2012.jpg,170450.0,2012
582,The Ascendant Stars,Michael Cobley,9780316214025,6.99,,NOVEL,ebook,2012-11-20,Orbit (US),http://ecx.images-amazon.com/images/I/51Z8NIxF6xL.jpg,170450.0,2012
583,The Culture,Iain M. Banks,9780316225083,29.99,1472,OMNIBUS,tp,2012-11-06,Orbit (US),http://ecx.images-amazon.com/images/I/51yZkE-BOmL.jpg,515200.0,2012
